   70.6655807       11.7392063       39.6589088       3.16455388       103.714172       7.83082962      0.166123390       7.97942728E-02   7.55039528E-02
   71.2510376       11.8590469       39.7562180       3.17075324       104.210693       7.86802387      0.166440338       7.97549039E-02   7.55011216E-02
   71.8398285       11.9796715       39.8535271       3.17695284       104.708115       7.90530252      0.166755289       7.97157288E-02   7.54984692E-02
   72.4319839       12.1010828       39.9508362       3.18315220       105.206444       7.94266462      0.167068228       7.96767324E-02   7.54959881E-02
   73.0274811       12.2232828       40.0481453       3.18935156       105.705673       7.98011112      0.167379215       7.96379372E-02   7.54936859E-02
   73.6263580       12.3462734       40.1454544       3.19555092       106.205803       8.01764107      0.167688221       7.95993209E-02   7.54915550E-02
   74.2285995       12.4700603       40.2427635       3.20175028       106.706825       8.05525398      0.167995363       7.95608982E-02   7.54895881E-02
   74.8342514       12.5946455       40.3400726       3.20795012       107.208786       8.09295273      0.168300554       7.95226693E-02   7.54877776E-02
   75.4432907       12.7200279       40.4373817       3.21414948       107.711617       8.13073349      0.168603837       7.94846117E-02   7.54861310E-02
   76.0557251       12.8462124       40.5346947       3.22034883       108.215363       8.16859818      0.168905258       7.94467255E-02   7.54846409E-02
   76.6715698       12.9731998       40.6320038       3.22654819       108.720001       8.20654678      0.169204831       7.94090331E-02   7.54833221E-02
   77.2908554       13.1009951       40.7293129       3.23274755       109.225540       8.24457932      0.169502527       7.93715194E-02   7.54821599E-02
   77.9135666       13.2295990       40.8266182       3.23894691       109.731987       8.28269577      0.169798404       7.93341920E-02   7.54811391E-02
   78.5397110       13.3590145       40.9239273       3.24514651       110.239334       8.32089615      0.170092478       7.92970434E-02   7.54802823E-02
   79.1693268       13.4892445       41.0212364       3.25134587       110.747589       8.35917950      0.170384735       7.92600662E-02   7.54795596E-02
